ICaLineCode,ICaStationCode,ICaCompanyName,ICaLineName,ICaStationName,ICaNote
0,0,北陸鉄道,金沢駅～円光寺,金沢駅～円光寺,
112,0,北陸鉄道グループ,82 鳴和・増泉,本多町,
503,0,北陸鉄道グループ,寺井庁舎前,金沢駅,
503,4,北陸鉄道グループ,寺井庁舎前,香林坊,
503,5,北陸鉄道グループ,寺井庁舎前,片町,
503,24,北陸鉄道グループ,寺井庁舎前,松任,
920,0,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,香林坊,0920系統循環
920,1,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,片町,0920系統循環
920,2,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,大工町,0920系統循環
920,3,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,タテマチ,0920系統循環
920,4,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,新竪町,0920系統循環
920,5,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,桜橋,0920系統循環
920,6,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,上川除,0920系統循環
920,7,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,菊川町公民館,0920系統循環
920,8,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,川上広見,0920系統循環
920,9,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,犀川大通り,0920系統循環
920,10,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,猿丸児童公園,0920系統循環
920,11,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,二十人坂,0920系統循環
920,12,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,一本松陸橋,0920系統循環
920,13,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,上石引,0920系統循環
920,14,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,小立野下馬,0920系統循環
920,15,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,大学病院,0920系統循環
920,16,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,中石引,0920系統循環
920,17,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,飛梅町,0920系統循環
920,18,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,厚生年金会館,0920系統循環
920,19,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,県立美術館,0920系統循環
920,20,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,21世紀美術館,0920系統循環
920,21,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,観光会館,0920系統循環
920,22,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,市役所柿木畠,0920系統循環
920,23,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,香林坊,0920系統循環
920,255,北陸鉄道グループ,金沢ふらっとバス 菊川ルート,(菊川ルート),0920系統循環
940,11,北陸鉄道グループ,金沢ふらっとバス 材木ルート,賢坂辻,
940,19,北陸鉄道グループ,金沢ふらっとバス 材木ルート,浅野川大橋,
1101,0,北陸鉄道グループ,11金沢東高校,金沢駅西口,
1101,10,北陸鉄道グループ,11金沢東高校,石引町,
1308,0,北陸鉄道グループ,13 医王山,金沢駅,
1308,1,北陸鉄道グループ,13 湯谷原（医王山線）,リファーレ前,9505系統下り
1308,2,北陸鉄道グループ,13 湯谷原（医王山線）,武蔵ヶ辻,9505系統下り
1308,3,北陸鉄道グループ,13 湯谷原（医王山線）,南町,9505系統下り
1308,4,北陸鉄道グループ,13 湯谷原（医王山線）,香林坊,9505系統下り
1308,5,北陸鉄道グループ,13 湯谷原（医王山線）,広坂,1308系統下り
1308,6,北陸鉄道グループ,13 湯谷原（医王山線）,兼六園下,1308系統下り
1308,7,北陸鉄道グループ,13 湯谷原（医王山線）,出羽町,1308系統下り
1308,8,北陸鉄道グループ,13 医王山,石引町,
1402,0,北陸鉄道グループ,14 田上（田上住宅線）,香林坊,1402系統下り
1402,1,北陸鉄道グループ,14 田上（田上住宅線）,広坂,1402系統下り
1402,2,北陸鉄道グループ,14 田上（田上住宅線）,兼六園下,1402系統下り
1402,3,北陸鉄道グループ,14 田上（田上住宅線）,出羽町,1402系統下り
1402,4,北陸鉄道グループ,14 田上（田上住宅線）,石引町,1402系統下り
1402,5,北陸鉄道グループ,14 田上（田上住宅線）,小立野,1402系統下り
1402,6,北陸鉄道グループ,14 田上（田上住宅線）,如来寺前,1402系統下り
1402,7,北陸鉄道グループ,14 田上（田上住宅線）,金商高校前,1402系統下り
1402,8,北陸鉄道グループ,14 田上（田上住宅線）,小立野二丁目,1402系統下り
1402,9,北陸鉄道グループ,14 田上（田上住宅線）,旭町一丁目,1402系統下り
1402,10,北陸鉄道グループ,14 田上（田上住宅線）,市農協金浦支所前,1402系統下り
1402,11,北陸鉄道グループ,14 田上（田上住宅線）,田上出張所前,1402系統下り
1402,12,北陸鉄道グループ,14 田上（田上住宅線）,田上一丁目,1402系統下り
1402,13,北陸鉄道グループ,14 田上（田上住宅線）,田上住宅,1402系統下り
1802,0,北陸鉄道グループ,18 花里,金沢駅,
1802,1,北陸鉄道グループ,18 花里,リファーレ前,
1802,2,北陸鉄道グループ,18 花里,武蔵ヶ辻,
1802,3,北陸鉄道グループ,18 花里,南町,
1802,4,北陸鉄道グループ,18 花里,香林坊,
1802,5,北陸鉄道グループ,18 花里,広坂,
1802,6,北陸鉄道グループ,18 花里,本多町,
1802,7,北陸鉄道グループ,18 花里,幸町,
1802,8,北陸鉄道グループ,18 花里,思案橋,
1802,9,北陸鉄道グループ,18 花里,猿丸神社前,
1802,10,北陸鉄道グループ,18 花里,笠舞二丁目,
1802,11,北陸鉄道グループ,18 花里,笠舞一丁目,
1802,12,北陸鉄道グループ,18 花里,赤坂,
1802,13,北陸鉄道グループ,18 花里,三口新町,
1802,14,北陸鉄道グループ,18 花里,花里住宅,
1802,15,北陸鉄道グループ,18 花里,涌波三丁目,
1802,16,北陸鉄道グループ,18 花里,涌波二丁目,
1802,17,北陸鉄道グループ,18 花里,涌波一丁目,
1802,18,北陸鉄道グループ,18 花里,大道割,
1802,19,北陸鉄道グループ,18 花里,永安町,
1802,20,北陸鉄道グループ,18 花里,末,
1802,21,北陸鉄道グループ,18 花里,都雅野住宅,
1802,22,北陸鉄道グループ,18 花里,東部車庫,
1803,0,北陸鉄道グループ,18 花里,金沢駅,
1803,1,北陸鉄道グループ,18 花里,リファーレ前,
1803,2,北陸鉄道グループ,18 花里,武蔵ヶ辻,
1803,3,北陸鉄道グループ,18 花里,南町,
1803,4,北陸鉄道グループ,18 花里,香林坊,
1803,5,北陸鉄道グループ,18 花里,広坂,
1803,6,北陸鉄道グループ,18 花里,本多町,
1803,7,北陸鉄道グループ,18 花里,幸町,
1803,8,北陸鉄道グループ,18 花里,思案橋,
1803,9,北陸鉄道グループ,18 花里,猿丸神社前,
1803,10,北陸鉄道グループ,18 花里,笠舞二丁目,
1803,11,北陸鉄道グループ,18 花里,笠舞一丁目,
1803,12,北陸鉄道グループ,18 花里,赤坂,
1803,13,北陸鉄道グループ,18 花里,三口新町,
1803,14,北陸鉄道グループ,18 花里,花里住宅,
1803,15,北陸鉄道グループ,18 花里,涌波三丁目,
1803,16,北陸鉄道グループ,18 花里,涌波二丁目,
1803,17,北陸鉄道グループ,18 花里,涌波一丁目,
1803,18,北陸鉄道グループ,18 花里,大道割,
1803,19,北陸鉄道グループ,18 花里,永安町,
1803,20,北陸鉄道グループ,18 花里,末,
1803,21,北陸鉄道グループ,18 花里,都雅野住宅,
1803,22,北陸鉄道グループ,18 花里,東部車庫,
1803,23,北陸鉄道グループ,18 花里,金沢東高校,
1803,24,北陸鉄道グループ,18 花里,金沢学院大学,
2001,0,北陸鉄道グループ,20 香林坊経由 平和町,金沢駅西口,
2001,2,北陸鉄道グループ,20 香林坊経由 平和町,武蔵ケ辻（丸年前）,
2003,0,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,金沢駅,2003系統下り
2003,1,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,本町,2003系統下り
2003,2,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,武蔵ヶ辻,2003系統下り
2003,3,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,南町,2003系統下り
2003,4,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,香林坊,2003系統下り
2003,5,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,片町,2003系統下り
2003,6,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,広小路,2003系統下り
2003,7,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,寺町三丁目,2003系統下り
2003,8,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,寺町二丁目,2003系統下り
2003,9,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,寺町一丁目,2003系統下り
2003,10,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,十一屋,2003系統下り
2003,11,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,平和町,2003系統下り
2003,12,北陸鉄道グループ,20 金大附属学校自衛隊前（平和町線）,金大附属学校自衛隊前,2003系統下り
2101,0,北陸鉄道グループ,21 北陸学院短大（野田線）,金沢駅,2101系統下り
2101,1,北陸鉄道グループ,21 北陸学院短大（野田線）,本町,2101系統下り
2101,2,北陸鉄道グループ,21 北陸学院短大（野田線）,武蔵ヶ辻,2101系統下り
2101,3,北陸鉄道グループ,21 北陸学院短大（野田線）,南町,2101系統下り
2101,4,北陸鉄道グループ,21 北陸学院短大（野田線）,香林坊,2101系統下り
2101,5,北陸鉄道グループ,21 北陸学院短大（野田線）,片町,2101系統下り
2101,6,北陸鉄道グループ,21 北陸学院短大（野田線）,広小路,2101系統下り
2101,7,北陸鉄道グループ,21 北陸学院短大（野田線）,寺町三丁目,2101系統下り
2101,8,北陸鉄道グループ,21 北陸学院短大（野田線）,寺町二丁目,2101系統下り
2101,9,北陸鉄道グループ,21 北陸学院短大（野田線）,寺町一丁目,2101系統下り
2101,10,北陸鉄道グループ,21 北陸学院短大（野田線）,十一屋,2101系統下り
2101,11,北陸鉄道グループ,21 北陸学院短大（野田線）,平和町,2101系統下り
2101,12,北陸鉄道グループ,21 北陸学院短大（野田線）,金大附属学校自衛隊前,2101系統下り
2101,13,北陸鉄道グループ,21 北陸学院短大（野田線）,野田,2101系統下り
2101,14,北陸鉄道グループ,21 北陸学院短大（野田線）,自由が丘住宅,2101系統下り
2101,15,北陸鉄道グループ,21 北陸学院短大（野田線）,つつじが丘住宅口,2101系統下り
2101,16,北陸鉄道グループ,21 北陸学院短大（野田線）,万寿苑前,2101系統下り
2101,17,北陸鉄道グループ,21 北陸学院短大（野田線）,三小牛,2101系統下り
2101,18,北陸鉄道グループ,21 北陸学院短大（野田線）,北陸学院短大,2101系統下り
2102,0,北陸鉄道グループ,21 つつじが丘,金沢駅,2102系統下り
2102,1,北陸鉄道グループ,21 つつじが丘,本町,2102系統下り
2102,2,北陸鉄道グループ,21 つつじが丘,武蔵ヶ辻,2102系統下り
2102,3,北陸鉄道グループ,21 つつじが丘,南町,2102系統下り
2102,4,北陸鉄道グループ,21 つつじが丘,香林坊,2102系統下り
2102,5,北陸鉄道グループ,21 つつじが丘,片町,2102系統下り
2102,6,北陸鉄道グループ,21 つつじが丘,広小路,2102系統下り
2102,7,北陸鉄道グループ,21 つつじが丘,寺町三丁目,2102系統下り
2102,8,北陸鉄道グループ,21 つつじが丘,寺町二丁目,2102系統下り
2102,9,北陸鉄道グループ,21 つつじが丘,寺町一丁目,2102系統下り
2102,10,北陸鉄道グループ,21 つつじが丘,十一屋,2102系統下り
2102,11,北陸鉄道グループ,21 つつじが丘,平和町,2102系統下り
2102,12,北陸鉄道グループ,21 つつじが丘,金大附属学校自衛隊前,2102系統下り
2102,13,北陸鉄道グループ,21 つつじが丘,野田,2102系統下り
2102,14,北陸鉄道グループ,21 つつじが丘,自由が丘住宅,2102系統下り
2102,15,北陸鉄道グループ,21 つつじが丘,つつじが丘住宅,2102系統下り
2201,0,北陸鉄道グループ,22 大桑,金沢駅,金沢駅→大桑住宅行き
2201,1,北陸鉄道グループ,22 大桑,本町,金沢駅→大桑住宅行き
2201,2,北陸鉄道グループ,22 大桑,武蔵ヶ辻,金沢駅→大桑住宅行き
2201,3,北陸鉄道グループ,22 大桑,南町,金沢駅→大桑住宅行き
2201,4,北陸鉄道グループ,22 大桑,香林坊,金沢駅→大桑住宅行き
2201,5,北陸鉄道グループ,22 大桑,片町,金沢駅→大桑住宅行き
2201,6,北陸鉄道グループ,22 大桑,広小路,金沢駅→大桑住宅行き
2201,7,北陸鉄道グループ,22 大桑,寺町三丁目,金沢駅→大桑住宅行き
2201,8,北陸鉄道グループ,22 大桑,寺町二丁目,金沢駅→大桑住宅行き
2201,9,北陸鉄道グループ,22 大桑,寺町一丁目,金沢駅→大桑住宅行き
3042,0,北陸鉄道グループ,31 南部車庫 (額住宅線),金沢駅,金沢駅→有松→高尾南3→南部車庫
3042,1,北陸鉄道グループ,31 南部車庫 (額住宅線),リファーレ前,金沢駅→有松→高尾南3→南部車庫
3042,2,北陸鉄道グループ,31 南部車庫 (額住宅線),武蔵ヶ辻,金沢駅→有松→高尾南3→南部車庫
3042,3,北陸鉄道グループ,31 南部車庫 (額住宅線),南町,金沢駅→有松→高尾南3→南部車庫
3042,4,北陸鉄道グループ,31 南部車庫 (額住宅線),香林坊,金沢駅→有松→高尾南3→南部車庫
3042,5,北陸鉄道グループ,31 南部車庫 (額住宅線),片町,金沢駅→有松→高尾南3→南部車庫
3042,6,北陸鉄道グループ,31 南部車庫 (額住宅線),広小路,金沢駅→有松→高尾南3→南部車庫
3042,7,北陸鉄道グループ,31 南部車庫 (額住宅線),野町,金沢駅→有松→高尾南3→南部車庫
3042,8,北陸鉄道グループ,31 南部車庫 (額住宅線),泉一丁目,金沢駅→有松→高尾南3→南部車庫
3042,9,北陸鉄道グループ,31 南部車庫 (額住宅線),泉二丁目,金沢駅→有松→高尾南3→南部車庫
3042,10,北陸鉄道グループ,31 南部車庫 (額住宅線),有松,金沢駅→有松→高尾南3→南部車庫
3042,11,北陸鉄道グループ,31 南部車庫 (額住宅線),泉が丘,金沢駅→有松→高尾南3→南部車庫
3042,12,北陸鉄道グループ,31 南部車庫 (額住宅線),泉丘高校前,金沢駅→有松→高尾南3→南部車庫
3042,13,北陸鉄道グループ,31 南部車庫 (額住宅線),円光寺,金沢駅→有松→高尾南3→南部車庫
3042,14,北陸鉄道グループ,31 南部車庫 (額住宅線),窪,金沢駅→有松→高尾南3→南部車庫
3211,0,北陸鉄道グループ,33　金沢駅・工業大学線,金沢駅東口,香林坊・有町・寺町経由
3211,16,北陸鉄道グループ,33　金沢駅・工業大学線,工大前,香林坊・有松・寺地経由
3231,0,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,柳橋,3231系統下り
3231,1,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,神谷内,3231系統下り
3231,2,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,小坂中,3231系統下り
3231,3,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,小坂,3231系統下り
3231,4,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,鳴和,3231系統下り
3231,5,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,春日町,3231系統下り
3231,6,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,山の上,3231系統下り
3231,7,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,森山,3231系統下り
3231,8,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,東山,3231系統下り
3231,9,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,橋場町,3231系統下り
3231,10,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,尾張町,3231系統下り
3231,11,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,武蔵ヶ辻,3231系統下り
3231,12,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,南町,3231系統下り
3231,13,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,香林坊,3231系統下り
3231,14,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,片町,3231系統下り
3231,15,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,広小路,3231系統下り
3231,16,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,野町,3231系統下り
3231,17,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,泉一丁目,3231系統下り
3231,18,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,泉二丁目,3231系統下り
3231,19,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,有松,3231系統下り
3231,20,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,泉が丘,3231系統下り
3231,21,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,泉丘高校前,3231系統下り
3231,22,北陸鉄道グループ,32 円光寺（柳橋円光寺線）,円光寺,3231系統下り
3324,0,北陸鉄道グループ,市立病院,鶴寿園,鶴寿園→金沢大学行き
3324,1,北陸鉄道グループ,市立病院,社会保険センター前,鶴寿園→金沢大学行き
3324,2,北陸鉄道グループ,市立病院,額谷一丁目,鶴寿園→金沢大学行き
3324,3,北陸鉄道グループ,市立病院,大額三丁目,鶴寿園→金沢大学行き
3324,4,北陸鉄道グループ,市立病院,大額二丁目,鶴寿園→金沢大学行き
3324,5,北陸鉄道グループ,市立病院,光が丘口,鶴寿園→金沢大学行き
3324,6,北陸鉄道グループ,市立病院,扇台小学校前,鶴寿園→金沢大学行き
3324,7,北陸鉄道グループ,市立病院,高尾台一丁目,鶴寿園→金沢大学行き
3324,8,北陸鉄道グループ,市立病院,伏見台小学校,鶴寿園→金沢大学行き
3324,9,北陸鉄道グループ,市立病院,錦丘高校前,鶴寿園→金沢大学行き
3324,10,北陸鉄道グループ,市立病院,伏見台,鶴寿園→金沢大学行き
3324,11,北陸鉄道グループ,市立病院,円光寺北,鶴寿園→金沢大学行き
3324,12,北陸鉄道グループ,市立病院,伏見新町,鶴寿園→金沢大学行き
3324,13,北陸鉄道グループ,市立病院,長坂台,鶴寿園→金沢大学行き
3324,14,北陸鉄道グループ,市立病院,二水高校前,鶴寿園→金沢大学行き
3324,15,北陸鉄道グループ,市立病院,平和町,鶴寿園→金沢大学行き
3324,16,北陸鉄道グループ,市立病院,十一屋,鶴寿園→金沢大学行き
3324,17,北陸鉄道グループ,市立病院,寺町一丁目,鶴寿園→金沢大学行き
3324,18,北陸鉄道グループ,市立病院,菊川一丁目,鶴寿園→金沢大学行き
3324,19,北陸鉄道グループ,市立病院,猿丸神社前,鶴寿園→金沢大学行き
3324,20,北陸鉄道グループ,市立病院,笠舞三丁目,鶴寿園→金沢大学行き
3324,21,北陸鉄道グループ,市立病院,石引二丁目,鶴寿園→金沢大学行き
3324,22,北陸鉄道グループ,市立病院,如来寺前,鶴寿園→金沢大学行き
3324,23,北陸鉄道グループ,市立病院,田井町,鶴寿園→金沢大学行き
3324,24,北陸鉄道グループ,市立病院,旭町口,鶴寿園→金沢大学行き
3324,25,北陸鉄道グループ,市立病院,旭町,鶴寿園→金沢大学行き
3324,26,北陸鉄道グループ,市立病院,若松橋,鶴寿園→金沢大学行き
3324,27,北陸鉄道グループ,市立病院,若松西,鶴寿園→金沢大学行き
3324,28,北陸鉄道グループ,市立病院,若松,鶴寿園→金沢大学行き
3324,29,北陸鉄道グループ,金沢大学（市民病院線）,角間新町,3324系統下り
3324,30,北陸鉄道グループ,金沢大学（市民病院線）,金沢大学自然研前,3324系統下り
3324,31,北陸鉄道グループ,金沢大学（市民病院線）,金沢大学中央,3324系統下り
3324,32,北陸鉄道グループ,金沢大学（市民病院線）,金沢大学,3324系統下り
3332,0,北陸鉄道グループ,33 南部車庫 (四十万線),金沢駅,金沢駅→寺地→南部車庫
3332,1,北陸鉄道グループ,33 南部車庫 (四十万線),リファーレ前,金沢駅→寺地→南部車庫
3332,2,北陸鉄道グループ,33 南部車庫 (四十万線),武蔵ヶ辻,金沢駅→寺地→南部車庫
3332,3,北陸鉄道グループ,33 南部車庫 (四十万線),南町,金沢駅→寺地→南部車庫
3332,4,北陸鉄道グループ,33 南部車庫 (四十万線),香林坊,金沢駅→寺地→南部車庫
3332,5,北陸鉄道グループ,33 南部車庫 (四十万線),片町,金沢駅→寺地→南部車庫
3332,6,北陸鉄道グループ,33 南部車庫 (四十万線),広小路,金沢駅→寺地→南部車庫
3332,7,北陸鉄道グループ,33 南部車庫 (四十万線),野町,金沢駅→寺地→南部車庫
3332,8,北陸鉄道グループ,33 南部車庫 (四十万線),泉一丁目,金沢駅→寺地→南部車庫
3332,9,北陸鉄道グループ,33 南部車庫 (四十万線),泉二丁目,金沢駅→寺地→南部車庫
3332,10,北陸鉄道グループ,33 南部車庫 (四十万線),有松,金沢駅→寺地→南部車庫
3332,11,北陸鉄道グループ,33 南部車庫 (四十万線),上有松,金沢駅→寺地→南部車庫
3332,12,北陸鉄道グループ,33 南部車庫 (四十万線),寺地,金沢駅→寺地→南部車庫
3332,13,北陸鉄道グループ,33 南部車庫 (四十万線),伏見台,金沢駅→寺地→南部車庫
3332,14,北陸鉄道グループ,33 南部車庫 (四十万線),錦丘高校前,金沢駅→寺地→南部車庫
3332,15,北陸鉄道グループ,33 南部車庫 (四十万線),三馬日赤病院前,金沢駅→寺地→南部車庫
3334,0,北陸鉄道グループ,33 南部車庫 (四十万線),金沢駅,金沢駅→寺地→南部車庫
3334,1,北陸鉄道グループ,33 南部車庫 (四十万線),リファーレ前,金沢駅→寺地→南部車庫
3334,2,北陸鉄道グループ,33 南部車庫 (四十万線),武蔵ヶ辻,金沢駅→寺地→南部車庫
3334,3,北陸鉄道グループ,33 南部車庫 (四十万線),南町,金沢駅→寺地→南部車庫
3334,4,北陸鉄道グループ,33 南部車庫 (四十万線),香林坊,金沢駅→寺地→南部車庫
3334,5,北陸鉄道グループ,33 南部車庫 (四十万線),片町,金沢駅→寺地→南部車庫
3334,6,北陸鉄道グループ,33 南部車庫 (四十万線),広小路,金沢駅→寺地→南部車庫
3334,7,北陸鉄道グループ,33 南部車庫 (四十万線),野町,金沢駅→寺地→南部車庫
3334,8,北陸鉄道グループ,33 南部車庫 (四十万線),泉一丁目,金沢駅→寺地→南部車庫
3334,9,北陸鉄道グループ,33 南部車庫 (四十万線),泉二丁目,金沢駅→寺地→南部車庫
3334,10,北陸鉄道グループ,33 南部車庫 (四十万線),有松,金沢駅→寺地→南部車庫
3334,11,北陸鉄道グループ,33 南部車庫 (四十万線),上有松,金沢駅→寺地→南部車庫
3334,12,北陸鉄道グループ,33 南部車庫 (四十万線),寺地,金沢駅→寺地→南部車庫
3334,13,北陸鉄道グループ,33 南部車庫 (四十万線),伏見台,金沢駅→寺地→南部車庫
3334,14,北陸鉄道グループ,33 南部車庫 (四十万線),錦丘高校前,金沢駅→寺地→南部車庫
3334,15,北陸鉄道グループ,33 南部車庫 (四十万線),三馬日赤病院前,金沢駅→寺地→南部車庫
3351,0,北陸鉄道グループ,33 南部車庫 (四十万金石線),金石,金石→中橋→寺地→南部車庫
3351,1,北陸鉄道グループ,33 南部車庫 (四十万金石線),西警察署前,金石→中橋→寺地→南部車庫
3351,2,北陸鉄道グループ,33 南部車庫 (四十万金石線),寺中,金石→中橋→寺地→南部車庫
3351,3,北陸鉄道グループ,33 南部車庫 (四十万金石線),観音堂,金石→中橋→寺地→南部車庫
3351,4,北陸鉄道グループ,33 南部車庫 (四十万金石線),畝田,金石→中橋→寺地→南部車庫
3351,5,北陸鉄道グループ,33 南部車庫 (四十万金石線),市立工業高校前,金石→中橋→寺地→南部車庫
3351,6,北陸鉄道グループ,33 南部車庫 (四十万金石線),藤江,金石→中橋→寺地→南部車庫
3351,7,北陸鉄道グループ,33 南部車庫 (四十万金石線),北町西,金石→中橋→寺地→南部車庫
3351,8,北陸鉄道グループ,33 南部車庫 (四十万金石線),北町,金石→中橋→寺地→南部車庫
3351,9,北陸鉄道グループ,33 南部車庫 (四十万金石線),中央市場口,金石→中橋→寺地→南部車庫
3351,10,北陸鉄道グループ,33 南部車庫 (四十万金石線),長田町,金石→中橋→寺地→南部車庫
3351,11,北陸鉄道グループ,33 南部車庫 (四十万金石線),長田一丁目,金石→中橋→寺地→南部車庫
3351,12,北陸鉄道グループ,33 南部車庫 (四十万金石線),中橋,金石→中橋→寺地→南部車庫
3351,13,北陸鉄道グループ,33 南部車庫 (四十万金石線),六枚町,金石→中橋→寺地→南部車庫
3351,14,北陸鉄道グループ,33 南部車庫 (四十万金石線),武蔵ヶ辻,金石→中橋→寺地→南部車庫
3351,15,北陸鉄道グループ,33 南部車庫 (四十万金石線),南町,金石→中橋→寺地→南部車庫
3351,16,北陸鉄道グループ,33 南部車庫 (四十万金石線),香林坊,金石→中橋→寺地→南部車庫
3351,17,北陸鉄道グループ,33 南部車庫 (四十万金石線),片町,金石→中橋→寺地→南部車庫
3351,18,北陸鉄道グループ,33 南部車庫 (四十万金石線),広小路,金石→中橋→寺地→南部車庫
3351,19,北陸鉄道グループ,33 南部車庫 (四十万金石線),野町,金石→中橋→寺地→南部車庫
3351,20,北陸鉄道グループ,33 南部車庫 (四十万金石線),泉一丁目,金石→中橋→寺地→南部車庫
3351,21,北陸鉄道グループ,33 南部車庫 (四十万金石線),泉二丁目,金石→中橋→寺地→南部車庫
3351,22,北陸鉄道グループ,33 南部車庫 (四十万金石線),泉二丁目,金石→中橋→寺地→南部車庫
3351,22,北陸鉄道グループ,33 南部車庫 (四十万金石線),有松,金石→中橋→寺地→南部車庫
3351,23,北陸鉄道グループ,33 南部車庫 (四十万金石線),有松,金石→中橋→寺地→南部車庫
3351,23,北陸鉄道グループ,33 南部車庫 (四十万金石線),上有松,金石→中橋→寺地→南部車庫
3351,24,北陸鉄道グループ,33 南部車庫 (四十万金石線),上有松,金石→中橋→寺地→南部車庫
3351,24,北陸鉄道グループ,33 南部車庫 (四十万金石線),寺地,金石→中橋→寺地→南部車庫
3351,25,北陸鉄道グループ,33 南部車庫 (四十万金石線),寺地,金石→中橋→寺地→南部車庫
3351,25,北陸鉄道グループ,33 南部車庫 (四十万金石線),伏見台,金石→中橋→寺地→南部車庫
3351,26,北陸鉄道グループ,33 南部車庫 (四十万金石線),錦丘高校前,金石→中橋→寺地→南部車庫
3351,27,北陸鉄道グループ,33 南部車庫 (四十万金石線),三馬日赤病院前,金石→中橋→寺地→南部車庫
3361,6,北陸鉄道グループ,33　四十万・金石線（金石→山島台4丁目）,藤江,県庁前・香林坊経由
3361,16,北陸鉄道グループ,33　四十万・金石線（金石→山島台4丁目）,香林坊（アトリオ前）,北町・香林坊経由
3432,0,北陸鉄道グループ,34 高尾 (三馬大野線),大野,大野→中橋→高尾
3432,1,北陸鉄道グループ,34 高尾 (三馬大野線),大野中央,大野→中橋→高尾
3432,2,北陸鉄道グループ,34 高尾 (三馬大野線),相生住宅,大野→中橋→高尾
3432,3,北陸鉄道グループ,34 高尾 (三馬大野線),相生町,大野→中橋→高尾
3432,4,北陸鉄道グループ,34 高尾 (三馬大野線),金石西,大野→中橋→高尾
3432,5,北陸鉄道グループ,34 高尾 (三馬大野線),金石,大野→中橋→高尾
3432,6,北陸鉄道グループ,34 高尾 (三馬大野線),西警察署前,大野→中橋→高尾
3432,7,北陸鉄道グループ,34 高尾 (三馬大野線),寺中,大野→中橋→高尾
3432,8,北陸鉄道グループ,34 高尾 (三馬大野線),観音堂,大野→中橋→高尾
3432,9,北陸鉄道グループ,34 高尾 (三馬大野線),畝田,大野→中橋→高尾
3432,10,北陸鉄道グループ,34 高尾 (三馬大野線),市立工業高校前,大野→中橋→高尾
3432,11,北陸鉄道グループ,34 高尾 (三馬大野線),藤江,大野→中橋→高尾
3432,12,北陸鉄道グループ,34 高尾 (三馬大野線),北町西,大野→中橋→高尾
3432,13,北陸鉄道グループ,34 高尾 (三馬大野線),北町,大野→中橋→高尾
