CICALineCode,CICAStationCode,CICACompanyName,CICALineName,CICAStationName,CICANote
0,1744,奈良交通,,南阿太郵便局前,
0,1745,奈良交通,,阿田橋,
0,1746,奈良交通,,南阿田口,
0,1747,奈良交通,,南阿田,
0,1748,奈良交通,,八田,
0,1749,奈良交通,,八田東,
0,1750,奈良交通,,阿太小学校前,
0,1751,奈良交通,,阿太山田,
0,1752,奈良交通,,西阿田,
0,1755,奈良交通,,阪合部局前,
0,1756,奈良交通,,阪合部中村,
0,1757,奈良交通,,大津,
0,1758,奈良交通,,火打口,
0,1759,奈良交通,,火打,
0,1760,奈良交通,,田殿,
0,1761,奈良交通,,松の段,
0,1762,奈良交通,,谷大深口,
0,1763,奈良交通,,宮の尾,
0,1764,奈良交通,,大深,
0,1765,奈良交通,,県界,
0,1766,奈良交通,,富貴口,
0,1767,奈良交通,,中稲葉,
0,1768,奈良交通,,西富貴,
0,1769,奈良交通,,富貴局前,
0,1770,奈良交通,,中富貴,
0,1771,奈良交通,,富貴,
0,1772,奈良交通,,成金,
0,1773,奈良交通,,東富貴,
0,1778,奈良交通,,智辯学園,
0,1779,奈良交通,,辯天宗御廟,
0,1780,奈良交通,,須恵町,
0,1781,奈良交通,,五條本町三丁目,
0,1782,奈良交通,,西岡口,
0,1783,奈良交通,,下中之,
0,1784,奈良交通,,中之,
0,1786,奈良交通,,野原,
0,1787,奈良交通,,野原南口,
0,1788,奈良交通,,野原南出,
0,1789,奈良交通,,辯天宗本部,
0,1790,奈良交通,,金剛寺,
0,1795,奈良交通,,大堀口,
0,1796,奈良交通,,奥谷口,
0,1797,奈良交通,,奥谷,
0,1801,奈良交通,,野原東口,
0,1802,奈良交通,,池芝,
0,1803,奈良交通,,上池芝,
0,1804,奈良交通,,湯川口,
0,1805,奈良交通,,湯川,
0,1806,奈良交通,,赤松口,
0,1807,奈良交通,,平沼田,
0,1808,奈良交通,,谷の宮,
0,1809,奈良交通,,上中之,
0,1810,奈良交通,,牧野小学校,
0,1811,奈良交通,,田園二丁目,
0,1812,奈良交通,,田園三丁目,
0,1813,奈良交通,,田園四丁目,
0,1814,奈良交通,,田園一丁目,
0,1815,奈良交通,,田園五丁目南,
0,1816,奈良交通,,田園五丁目中,
0,1817,奈良交通,,田園五丁目,
0,1818,奈良交通,,金刀比羅神社口,
0,1819,奈良交通,,損保橋,
0,1828,奈良交通,,宗川野,
0,1829,奈良交通,,立川渡,
0,1830,奈良交通,,茄子原口,
0,1831,奈良交通,,茄子原,
0,1832,奈良交通,,上茄子原,
0,1833,奈良交通,,茄子原保育所,
0,1834,奈良交通,,平雄,
0,1835,奈良交通,,川股口,
0,1836,奈良交通,,川股,
0,1837,奈良交通,,日裏口,
0,1838,奈良交通,,日裏,
0,1839,奈良交通,,丸瀬下,
0,1840,奈良交通,,津越谷,
0,1841,奈良交通,,野広瀬,
0,1843,奈良交通,,高滝口,
0,1844,奈良交通,,栄和町,
0,1845,奈良交通,,土田,
0,1846,奈良交通,,芦原,
0,1847,奈良交通,,畑屋口,
0,1848,奈良交通,,矢走口,
0,1849,奈良交通,,桧垣本市場前,
0,1850,奈良交通,,上桧垣本,
0,1851,奈良交通,,大淀バスセンター,
0,1852,奈良交通,,桧垣本,
0,1853,奈良交通,,岡崎町,
0,1854,奈良交通,,下市口駅,
0,1855,奈良交通,,千石橋南詰,
0,1856,奈良交通,,西迎院前,
0,1857,奈良交通,,下市本町,
0,1858,奈良交通,,下市今在家,
0,1859,奈良交通,,札の辻,
0,1860,奈良交通,,大峯町,
0,1861,奈良交通,,下阪,
0,1862,奈良交通,,上阪,
0,1863,奈良交通,,下市中学校前,
0,1864,奈良交通,,下市町役場,
0,1865,奈良交通,,善城口,
0,1866,奈良交通,,善城,
0,1867,奈良交通,,原谷口,
0,1868,奈良交通,,岩森（国道）,
0,1869,奈良交通,,岩森(下市温泉),
0,1870,奈良交通,,越部駅,
0,1871,奈良交通,,新野稲荷前,
0,1872,奈良交通,,馬佐口,
0,1873,奈良交通,,新野,
0,1874,奈良交通,,六田駅,
0,1875,奈良交通,,北六田,
0,1876,奈良交通,,美吉野橋,
0,1877,奈良交通,,比曽口,
0,1878,奈良交通,,増口,
0,1879,奈良交通,,津風呂湖口,
0,1880,奈良交通,,下楢井,
0,1881,奈良交通,,楢井,
0,1882,奈良交通,,上楢井,
0,1883,奈良交通,,長崎,
0,1884,奈良交通,,宮滝,
0,1885,奈良交通,,菜摘,
0,1886,奈良交通,,下矢治,
0,1887,奈良交通,,上矢治,
0,1888,奈良交通,,矢治若山,
0,1889,奈良交通,,吉野渡場,
0,1890,奈良交通,,南大野,
0,1891,奈良交通,,大野,
0,1892,奈良交通,,南国樔隧道口,
0,1893,奈良交通,,南国樔,
0,1894,奈良交通,,垣の瀬,
0,1895,奈良交通,,深山,
0,1896,奈良交通,,柳瀬,
0,1897,奈良交通,,高佐,
0,1898,奈良交通,,中井口,
0,1899,奈良交通,,依引,
0,1900,奈良交通,,木工の里,
0,1901,奈良交通,,西河口,
0,1902,奈良交通,,大滝,
0,1903,奈良交通,,大津古,
0,1904,奈良交通,,寺尾,
0,1905,奈良交通,,北塩谷口,
0,1906,奈良交通,,川上村役場,
0,1907,奈良交通,,湯盛温泉杉の湯,
0,1908,奈良交通,,樋口,
0,1909,奈良交通,,樫尾,
0,1910,奈良交通,,西河,
0,1911,奈良交通,,大淀病院前,
0,1912,奈良交通,,西町五丁目,
0,1913,奈良交通,,佐名伝,
0,1914,奈良交通,,佐名伝市場前,
0,1915,奈良交通,,東阿田,
0,1916,奈良交通,,山田口,
0,1917,奈良交通,,三在,
0,1925,奈良交通,,専用道霊安寺,
0,1926,奈良交通,,向霊安寺,
0,1927,奈良交通,,第二発電所口,
0,1928,奈良交通,,上柏原,
0,1929,奈良交通,,専用道生子,
0,1930,奈良交通,,下井戸,
0,1931,奈良交通,,中井戸,
0,1932,奈良交通,,江出,
0,1933,奈良交通,,専用道神野,
0,1935,奈良交通,,下多古,
0,1936,奈良交通,,白川渡,
0,1937,奈良交通,,上多古口,
0,1938,奈良交通,,上多古,
0,1939,奈良交通,,北和田口,
0,1940,奈良交通,,柏木,
0,1956,奈良交通,,寺内,
0,1957,奈良交通,,田中口,
0,1958,奈良交通,,下市田中,
0,1959,奈良交通,,地蔵,
0,1960,奈良交通,,下栃原,
0,1961,奈良交通,,桃木,
0,1962,奈良交通,,栃原,
0,1963,奈良交通,,上栃原,
0,1964,奈良交通,,平原口,
0,1965,奈良交通,,平原,
0,1966,奈良交通,,唐戸,
0,1967,奈良交通,,尼が生,
0,1968,奈良交通,,十日市口,
0,1969,奈良交通,,十日市,
0,1970,奈良交通,,小古田,
0,1971,奈良交通,,川岸口,
0,1972,奈良交通,,川岸,
0,1973,奈良交通,,むすばれ橋,
0,1974,奈良交通,,西吉野温泉口,
0,1975,奈良交通,,賀名生,
0,1977,奈良交通,,不動窟,
0,1978,奈良交通,,わさび谷,
0,1979,奈良交通,,伯母峯,
0,1980,奈良交通,,大台ヶ原,
0,1981,奈良交通,,栃本口,
0,1982,奈良交通,,乳屋辻,
0,1983,奈良交通,,惣坂口,
0,1984,奈良交通,,惣坂,
0,1985,奈良交通,,大杉,
0,1986,奈良交通,,広橋峠,
0,1987,奈良交通,,庄屋辻,
0,1988,奈良交通,,高野橋,
0,1989,奈良交通,,宮前橋,
0,1990,奈良交通,,長谷口,
0,1991,奈良交通,,長谷,
0,1992,奈良交通,,丹生口,
0,1993,奈良交通,,岩阪橋,
0,1994,奈良交通,,丹生,
0,1995,奈良交通,,丹生橋,
0,1996,奈良交通,,黒滝案内センター,
0,1997,奈良交通,,蛇が谷,
0,1998,奈良交通,,下桂原,
0,1999,奈良交通,,桂原,
0,2000,奈良交通,,下笠木,
0,2001,奈良交通,,笠木,
0,2002,奈良交通,,上笠木,
0,2003,奈良交通,,向加名生,
0,2005,奈良交通,,天川川合,
0,2006,奈良交通,,中越,
0,2007,奈良交通,,観音峰登山口,
0,2008,奈良交通,,洞川温泉,
0,2009,奈良交通,,草谷口,
0,2010,奈良交通,,仔邑,
0,2011,奈良交通,,下立石,
0,2012,奈良交通,,蔭地,
0,2013,奈良交通,,上立石,
0,2014,奈良交通,,才谷,
0,2021,奈良交通,,南大和一丁目,
0,2022,奈良交通,,南大和二丁目,
0,2023,奈良交通,,南大和三丁目,
0,2038,奈良交通,,専用道大日川,
0,2039,奈良交通,,大迫口,
0,2040,奈良交通,,大迫ダム,
0,2042,奈良交通,,沖金,
0,2043,奈良交通,,中谷,
0,2044,奈良交通,,上沢原,
0,2045,奈良交通,,沢原,
0,2046,奈良交通,,南日裏口,
0,2047,奈良交通,,南日裏,
0,2048,奈良交通,,坪内,
0,2049,奈良交通,,九尾,
0,2050,奈良交通,,上栃尾,
0,2051,奈良交通,,栃尾,
0,2052,奈良交通,,下栃尾,
0,2053,奈良交通,,天川和田,
0,2054,奈良交通,,中和田,
0,2055,奈良交通,,下和田,
0,2056,奈良交通,,天川西谷口,
0,2057,奈良交通,,上庵住,
0,2058,奈良交通,,中庵住,
0,2059,奈良交通,,天河大弁財天社,
0,2060,奈良交通,,天の川温泉,
0,2061,奈良交通,,衣笠,
0,2062,奈良交通,,専用道黒渕,
0,2063,奈良交通,,専用道城戸,
0,2064,奈良交通,,西吉野温泉,
0,2086,奈良交通,,尻枝口,
0,2087,奈良交通,,下手口,
0,2088,奈良交通,,辻,
0,2089,奈良交通,,勝風口,
0,2090,奈良交通,,大畑口,
0,2091,奈良交通,,西畑口,
0,2092,奈良交通,,岩船寺,
0,2093,奈良交通,,西畑,
0,2094,奈良交通,,東小,
0,2095,奈良交通,,加茂山の家,
0,2100,奈良交通,,中央体育館,
0,2108,奈良交通,,梅谷,
0,2109,奈良交通,,分校橋,
0,2120,奈良交通,,新宮駅,
0,2121,奈良交通,,河合,
0,2122,奈良交通,,上北山中学校前,
0,2123,奈良交通,,南坂,
0,2124,奈良交通,,下田,
0,2125,奈良交通,,西原,
0,2126,奈良交通,,天が瀬,
0,2127,奈良交通,,上北山郵便局前,
0,2128,奈良交通,,失尾,
0,2129,奈良交通,,白川発電所前,
0,2130,奈良交通,,白川,
0,2131,奈良交通,,水尻,
0,2132,奈良交通,,伯母谷口,
0,2133,奈良交通,,山本茶屋,
0,2134,奈良交通,,和佐又口,
0,2135,奈良交通,,高田和,
0,2136,奈良交通,,中央橋,
0,2137,奈良交通,,深瀬,
0,2138,奈良交通,,古代,
0,2139,奈良交通,,前鬼口,
0,2140,奈良交通,,音枝,
0,2141,奈良交通,,池原ダム,
0,2142,奈良交通,,池原,
0,2143,奈良交通,,池原大橋,
0,2144,奈良交通,,池峯公園,
0,2145,奈良交通,,池峯,
0,2146,奈良交通,,南垣内,
0,2147,奈良交通,,松葉垣内,
0,2148,奈良交通,,住吉,
0,2149,奈良交通,,寺垣内駐在所前,
0,2150,奈良交通,,寺垣内,
0,2151,奈良交通,,浦向,
0,2152,奈良交通,,不動峠口,
0,2153,奈良交通,,道須,
0,2154,奈良交通,,佐田,
0,2155,奈良交通,,佐田公民館前,
0,2156,奈良交通,,下深瀬,
0,2157,奈良交通,,田戸,
0,2158,奈良交通,,地原,
0,2159,奈良交通,,上桑原,
0,2160,奈良交通,,下桑原,
0,2192,奈良交通,,熊野市駅,
0,2226,奈良交通,,三山木駅,
0,2227,奈良交通,,飯岡口,
0,2228,奈良交通,,飯岡,
0,2229,奈良交通,,水取,
0,2230,奈良交通,,他力橋,
0,2231,奈良交通,,普賢寺,
0,2232,奈良交通,,多々羅,
0,2233,奈良交通,,二又,
0,2234,奈良交通,,打田,
0,2235,奈良交通,,打田宮東,
0,2236,奈良交通,,車谷,
0,2237,奈良交通,,高木,
0,2238,奈良交通,,興戸,
0,2239,奈良交通,,田辺中学校前,
0,2240,奈良交通,,京田辺市役所,
0,2241,奈良交通,,同志社国際中・高校,
0,2242,奈良交通,,押熊・神功,
0,2243,奈良交通,,同志社女子大学正門,
0,2244,奈良交通,,ウェルサンピア京都,
0,2245,奈良交通,,川西小学校前,
0,2246,奈良交通,,僧坊,
0,2247,奈良交通,,下狛,
0,2248,奈良交通,,菱田,
0,2249,奈良交通,,宮ノ口,
0,2250,奈良交通,,江津,
0,2251,奈良交通,,三山木小学校前,
0,2262,奈良交通,,田辺本町,
0,2263,奈良交通,,一休ヶ丘,
0,2264,奈良交通,,長尾谷,
0,2265,奈良交通,,茂ヶ谷,
0,2266,奈良交通,,田辺小学校前,
0,2267,奈良交通,,茶屋前,
0,2268,奈良交通,,一休寺道,
0,2269,奈良交通,,同志社大学デイヴィス記念館,
0,2270,奈良交通,,同志社大学工学部,
0,2271,奈良交通,,同志社大学正門,
0,2272,奈良交通,,茶屋前（東口）,
0,2273,奈良交通,,松井天神社前,
0,2275,奈良交通,,同志社北門,
0,2276,奈良交通,,梅美台五丁目,
0,2277,奈良交通,,梅美台七丁目,
0,2278,奈良交通,,中登美ヶ丘四丁目,
0,2279,奈良交通,,中登美ヶ丘三丁目,
0,2280,奈良交通,,州見橋東,
0,2281,奈良交通,,州見台五丁目,
0,2282,奈良交通,,州見台六丁目,
0,2283,奈良交通,,梅美台小学校,
0,2284,奈良交通,,関西光科学研究所,
0,2285,奈良交通,,州見台七丁目東,
0,2287,奈良交通,,州見台七丁目,
0,2290,奈良交通,,州見台八丁目,
0,2291,奈良交通,,五丁目南,
0,2292,奈良交通,,富雄,
0,2293,奈良交通,,下三橋町北,
0,2294,奈良交通,,東光小学校,
0,2295,奈良交通,,光台六丁目西,
0,2296,奈良交通,,光台六丁目,
0,2297,奈良交通,,光台五丁目,
0,2298,奈良交通,,光台二丁目,
0,2299,奈良交通,,いずみホール,
0,2301,奈良交通,,県立図書情報館西口,
0,2304,奈良交通,,安楽寺前,
0,2305,奈良交通,,四条大路一丁目東,
0,2306,奈良交通,,斑鳩高校,
0,2310,奈良交通,,磐城駅,
0,2313,奈良交通,,運転免許センター,
0,2314,奈良交通,,太田,
0,2317,奈良交通,,大泉,
0,2319,奈良交通,,大泉東口,
0,2322,奈良交通,,大場,
0,2324,奈良交通,,大宮町六丁目,
0,2329,奈良交通,,興留,
0,2330,奈良交通,,太田市町,
0,2332,奈良交通,,かしの木台,
0,2333,奈良交通,,かしの木台一丁目,
0,2339,奈良交通,,上庄台,
0,2340,奈良交通,,枯木橋,
0,2345,奈良交通,,額安寺口,
0,2346,奈良交通,,学園緑ヶ丘一丁目,
0,2347,奈良交通,,学園緑ヶ丘二丁目,
0,2348,奈良交通,,学園緑ヶ丘二丁目北口,
0,2349,奈良交通,,北小学校前,
0,2350,奈良交通,,北花内御陵前,
0,2351,奈良交通,,北吐田,
0,2352,奈良交通,,木戸,
0,2353,奈良交通,,葛木,
0,2354,奈良交通,,葛本町新屋敷,
0,2355,奈良交通,,くちなし幼稚園前,
0,2357,奈良交通,,県営稗田団地,
0,2358,奈良交通,,公団郡山駅前団地,
0,2359,奈良交通,,健民運動場前,
0,2360,奈良交通,,小泉駅,
0,2361,奈良交通,,広陵北小学校前,
0,2362,奈良交通,,広陵高校前,
0,2363,奈良交通,,広陵交通公園前,
0,2364,奈良交通,,広陵中,
0,2365,奈良交通,,国保中央病院,
0,2366,奈良交通,,古寺,
0,2367,奈良交通,,古寺南口,
0,2368,奈良交通,,小柳,
0,2373,奈良交通,,はなさとほいくえん,
0,2374,奈良交通,,三和町,
0,2375,奈良交通,,社会教育センター,
0,2376,奈良交通,,社会教育センター前,
0,2377,奈良交通,,尺土駅,
0,2378,奈良交通,,昭和浄水場前,
0,2379,奈良交通,,信貴簡保センター,
0,2380,奈良交通,,四条大路,
0,2381,奈良交通,,四条大路一丁目,
0,2382,奈良交通,,四条大路南町,
0,2383,奈良交通,,新大宮駅前,
0,2384,奈良交通,,新庄町老人福祉センター前,
0,2385,奈良交通,,新田,
0,2386,奈良交通,,JR高田駅西口,
0,2387,奈良交通,,ＪＲ高田駅,
0,2389,奈良交通,,杉町,
0,2390,奈良交通,,鈴原,
0,2396,奈良交通,,当麻イトーピア,
0,2397,奈良交通,,当麻町役場前,
0,2399,奈良交通,,高田市役所前,
0,2400,奈良交通,,高田市立病院前,
0,2402,奈良交通,,高田藤の森,
0,2404,奈良交通,,竹内,
0,2409,奈良交通,,田原本バスセンター,
0,2412,奈良交通,,丹後庄町,
0,2413,奈良交通,,丹後庄町南,
0,2414,奈良交通,,大門橋,
0,2415,奈良交通,,中央公園北,
0,2416,奈良交通,,中央公民館前,
0,2418,奈良交通,,筒井町,
0,2419,奈良交通,,椿台２号公園前,
0,2420,奈良交通,,椿台会館前,
0,2421,奈良交通,,椿台中央通,
0,2422,奈良交通,,天井町,
0,2427,奈良交通,,十市団地,
0,2429,奈良交通,,唐院北口,
0,2430,奈良交通,,唐院西口,
0,2431,奈良交通,,常盤町,
0,2432,奈良交通,,奈良市庁東口,
0,2433,奈良交通,,南郷,
0,2434,奈良交通,,南郷市場,
0,2435,奈良交通,,南郷北口,
0,2436,奈良交通,,南郷南口,
0,2437,奈良交通,,如意,
0,2439,奈良交通,,西安堵,
0,2440,奈良交通,,西葛城消防署,
0,2442,奈良交通,,西公園前,
0,2444,奈良交通,,西奈良中央病院前,
0,2447,奈良交通,,額田部北町,
0,2448,奈良交通,,額田部口,
0,2449,奈良交通,,額田部寺町,
0,2453,奈良交通,,白光田池前,
0,2454,奈良交通,,箸尾駅,
0,2455,奈良交通,,花園町,
0,2456,奈良交通,,吐田,
0,2457,奈良交通,,百楽園三丁目,
0,2458,奈良交通,,百楽園二丁目,
0,2459,奈良交通,,百楽園四丁目,
0,2460,奈良交通,,兵家,
0,2463,奈良交通,,東安堵,
0,2464,奈良交通,,東竹田町,
0,2466,奈良交通,,日之出町,
0,2469,奈良交通,,平端駅,
0,2470,奈良交通,,法隆寺門前,
0,2471,奈良交通,,本庄町,
0,2472,奈良交通,,的場,
0,2473,奈良交通,,的場橋,
0,2474,奈良交通,,緑ヶ丘北,
0,2475,奈良交通,,緑ヶ丘ショッピングセンター前,
0,2476,奈良交通,,緑ヶ丘商店街前,
0,2477,奈良交通,,緑ヶ丘東,
0,2478,奈良交通,,南公園前,
0,2479,奈良交通,,耳成高校前,
0,2480,奈良交通,,耳成小学校前,
0,2481,奈良交通,,元山上口駅,
0,2484,奈良交通,,屋敷山公園前,
0,2485,奈良交通,,安富橋,
0,2486,奈良交通,,柳町,
0,2489,奈良交通,,吉新商店街前,
0,2491,奈良交通,,立正佼成会前,
0,2492,奈良交通,,老人福祉センター前,
0,2493,奈良交通,,若葉台公園前,
0,2494,奈良交通,,若葉台集会所前,
0,2495,奈良交通,,やわらぎの郷,
0,2496,奈良交通,,東山駅,
0,2498,奈良交通,,近畿大学医学部奈良病院,
0,2500,奈良交通,,五丁目,
0,2501,奈良交通,,三丁目,
0,2502,奈良交通,,中央図書館,
0,2503,奈良交通,,木津北の庄（南）,
0,2504,奈良交通,,宮ノ前,
0,2505,奈良交通,,相楽台北,
0,2506,奈良交通,,福祉会館,
0,2507,奈良交通,,相楽,
0,2508,奈良交通,,相楽台東,
0,2509,奈良交通,,相楽台小学校,
0,2510,奈良交通,,相楽台西,
0,2511,奈良交通,,西部出張所,
0,2512,奈良交通,,兜台七丁目,
0,2530,奈良交通,,平群中学校,
0,2566,奈良交通,,住江織物,
0,2605,奈良交通,,光台南,
0,2606,奈良交通,,ユータウン,
0,2607,奈良交通,,北大和四丁目,
0,2608,奈良交通,,学研奈良登美ヶ丘駅,
0,2609,奈良交通,,学研奈良登美ヶ丘駅（南）,
0,2610,奈良交通,,学研北生駒駅,
0,2611,奈良交通,,白庭台駅,
0,2612,奈良交通,,登美ヶ丘高校,
0,2613,奈良交通,,柘榴西,
0,2999,奈良交通,,田原台九丁目西,
0,3000,奈良交通,,大滝ダム学べる建設ステーション,
0,3001,奈良交通,,生駒駅北口,
0,3002,奈良交通,,ＮＴＴけいはんな,
0,3003,奈良交通,,けいはんな記念公園,
0,3004,奈良交通,,宮の平,
0,3005,奈良交通,,白屋,
0,3006,奈良交通,,人知,
0,3007,奈良交通,,武木,
0,3008,奈良交通,,奈良学園,
0,3009,奈良交通,,五條駅北口,
0,3010,奈良交通,,南田原,
0,3011,奈良交通,,田原台九丁目南,
0,3012,奈良交通,,田原台九丁目,
0,3013,奈良交通,,私のしごと館,
0,3015,奈良交通,,木津川台八丁目,
0,3016,奈良交通,,京田辺稲葉,
0,3019,奈良交通,,岡,
0,3020,奈良交通,,五條高校,
0,3021,奈良交通,,星のくに,
0,3022,奈良交通,,大塔温泉夢乃湯,
0,3024,奈良交通,,東大寺大仏殿・国立博物館,
0,3026,奈良交通,,国立国会図書館,
0,3028,奈良交通,,けいなわ通り,
0,3029,奈良交通,,植田・南稲八妻,
0,3700,奈良交通,,宮ノ裏,
0,3800,奈良交通,,宮ノ裏西口,
0,8359,奈良交通,,東大路,天理市内循環
0,9024,奈良交通,,柳生上,自由乗降、阪原北出～柳生間
0,9179,奈良交通,,亀本宅前,自由乗降、下平野～高見平野間
0,9186,奈良交通,,やはた温泉,自由乗降、大豆生～麦谷口間
